version,stock,entry_date,exit_date,entry_price,exit_price,shares,capital,pnl_rs,pnl_pct,exit_reason,trail_activated,weeks_held,mansfield_rs_at_entry,rs_rising_at_entry,vol_ratio_at_entry
v2,TMPV,2020-08-24,2020-09-21,86.21,76.82,463,40000,-4346.59,-10.89,Structure Break,True,4,11.6,True,1.75
v2,CGPOWER,2020-08-24,2020-09-07,21.35,23.15,1873,40000,3371.4,8.43,Trailing Stop,True,2,11.28,True,1.67
v2,KPITTECH,2020-08-24,2020-10-05,88.5,116.0,451,40000,12402.5,31.07,Trailing Stop,True,6,1.58,True,1.17
v2,NMDC,2020-08-24,2020-09-07,27.54,23.01,1452,40000,-6584.8,-16.47,Structure Break,False,2,0.67,True,2.39
v2,ADANIGREEN,2020-08-31,2020-10-05,542.75,683.95,73,40000,10307.6,26.02,Trailing Stop,True,5,1029.25,True,1.69
v2,JUBLFOOD,2020-08-31,2020-10-19,449.28,444.02,89,40000,-468.14,-1.17,Structure Break,True,7,96.73,True,1.79
v2,PGEL,2020-09-07,2020-10-12,6.25,8.88,6400,40000,16864.0,42.16,Trailing Stop,True,5,39.08,True,1.51
v2,BIOCON,2020-09-14,2020-10-19,454.0,417.2,88,40000,-3238.4,-8.11,Structure Break,False,5,84.63,True,1.12
v2,WIPRO,2020-09-14,2020-10-12,158.25,169.82,252,40000,2916.9,7.31,Trailing Stop,True,4,19.2,True,1.58
v2,GODREJCP,2020-09-14,2020-10-26,713.75,664.8,56,40000,-2741.2,-6.86,Structure Break,False,6,12.3,True,1.49
v2,GRASIM,2020-09-14,2020-12-07,742.03,898.66,53,40000,8301.07,21.11,Trailing Stop,True,12,0.4,True,0.95
v2,MANAPPURAM,2020-09-14,2020-10-26,161.2,155.4,248,40000,-1438.4,-3.6,Structure Break,True,6,29.95,True,0.88
v2,IEX,2020-09-14,2021-03-22,68.97,113.08,579,40000,25543.55,63.97,Trailing Stop,True,27,47.28,True,4.47
v2,PERSISTENT,2020-09-28,2020-10-19,651.88,586.17,61,40000,-4007.7,-10.08,Structure Break,False,3,120.75,True,1.6
v2,SHREECEM,2020-09-28,2020-12-07,20611.0,23805.0,1,40000,3194.0,15.5,Trailing Stop,True,10,6.37,True,1.03
v2,AMBUJACEM,2020-09-28,2020-11-02,221.2,248.0,180,40000,4824.0,12.12,Trailing Stop,True,5,6.76,True,0.67
v2,MUTHOOTFIN,2020-09-28,2020-11-09,1153.75,1187.7,34,40000,1154.3,2.94,Trailing Stop,True,6,86.95,True,0.57
v2,APOLLOHOSP,2020-09-28,2020-10-19,2089.75,2075.0,19,40000,-280.25,-0.71,Trailing Stop,True,3,39.03,True,1.21
v2,COFORGE,2020-10-05,2020-10-19,493.29,476.02,81,40000,-1398.87,-3.5,Trailing Stop,True,2,66.5,True,0.89
v2,TCS,2020-10-05,2021-01-25,2812.95,3111.35,14,40000,4177.6,10.61,Trailing Stop,True,16,28.87,True,3.0
v2,LTM,2020-10-12,2020-11-09,3075.15,3037.85,13,40000,-484.9,-1.21,Trailing Stop,True,4,97.95,True,4.26
v2,PIIND,2020-10-19,2020-11-23,2157.85,2208.4,18,40000,909.9,2.34,Trailing Stop,True,5,58.05,True,1.33
v2,SUZLON,2020-10-19,2020-11-02,3.21,2.71,12449,40000,-6285.23,-15.71,Trailing Stop,True,2,33.81,True,0.4
v2,ADANIENT,2020-10-26,2021-01-25,329.49,491.42,121,40000,19593.55,49.15,Trailing Stop,True,13,140.86,True,0.74
v2,TIINDIA,2020-11-02,2020-12-14,689.15,815.4,58,40000,7322.5,18.32,Trailing Stop,True,6,79.72,True,1.31
v2,KOTAKBANK,2020-11-02,2020-12-01,343.61,369.25,116,40000,2974.24,7.46,Trailing Stop,True,4,1.15,True,1.17
v2,MFSL,2020-11-02,2021-01-18,621.15,702.1,64,40000,5180.8,13.03,Trailing Stop,True,11,43.93,True,0.79
v2,HAVELLS,2020-11-02,2021-01-25,818.65,1044.75,48,40000,10852.8,27.62,Trailing Stop,True,12,12.89,True,3.75
v2,VOLTAS,2020-11-02,2021-02-15,753.35,1001.45,53,40000,13149.3,32.93,Trailing Stop,True,15,3.57,True,1.72
v2,BAJFINANCE,2020-11-09,2021-01-04,437.48,508.2,91,40000,6435.52,16.17,Trailing Stop,True,8,0.03,True,1.8
v2,VBL,2020-11-09,2020-12-01,65.82,74.32,607,40000,5159.94,12.91,Trailing Stop,True,3,7.8,True,0.99
v2,PGEL,2020-11-09,2020-12-21,14.59,14.9,2742,40000,863.73,2.16,Trailing Stop,True,6,220.12,True,0.62
v2,INDIGO,2020-11-09,2020-11-23,1614.95,1514.15,24,40000,-2419.2,-6.24,Trailing Stop,True,2,1.09,True,1.42
v2,CHOLAFIN,2020-11-17,2020-12-01,338.95,369.75,118,40000,3634.4,9.09,Trailing Stop,True,2,0.07,True,0.98
v2,UNOMINDA,2020-11-23,2021-01-25,193.3,228.25,206,40000,7199.7,18.08,Trailing Stop,True,9,3.53,True,1.41
v2,DIVISLAB,2020-11-23,2021-01-11,3605.1,3644.8,11,40000,436.7,1.1,Trailing Stop,True,7,94.72,True,1.57
v2,TATAPOWER,2020-11-23,2021-01-18,64.9,79.4,616,40000,8932.0,22.34,Trailing Stop,True,8,0.07,True,2.21
v2,TATASTEEL,2020-11-23,2021-01-18,57.73,64.7,692,40000,4819.78,12.06,Trailing Stop,True,8,33.21,True,1.29
v2,DALBHARAT,2020-11-23,2020-12-21,1101.7,1026.3,36,40000,-2714.4,-6.84,Structure Break,False,4,23.36,True,1.28
v2,APOLLOHOSP,2020-12-01,2021-03-01,2434.65,2879.5,16,40000,7117.6,18.27,Trailing Stop,True,13,56.33,True,0.71
v2,MM,2020-12-01,2021-01-25,750.55,749.6,53,40000,-50.35,-0.13,Trailing Stop,True,8,15.49,True,0.67
v2,M_M,2020-12-01,2021-01-25,750.55,749.6,53,40000,-50.35,-0.13,Trailing Stop,True,8,15.49,True,0.67
v2,FORCEMOT,2020-12-01,2020-12-21,1261.5,1365.55,31,40000,3225.55,8.25,Trailing Stop,True,3,10.02,True,3.85
v2,BHARATFORG,2020-12-01,2021-01-25,551.95,583.8,72,40000,2293.2,5.77,Trailing Stop,True,8,12.6,True,1.55
v2,GODREJPROP,2020-12-01,2021-01-11,1200.3,1382.3,33,40000,6006.0,15.16,Trailing Stop,True,6,18.78,True,0.53
v2,HINDZINC,2020-12-01,2021-01-11,241.2,274.2,165,40000,5445.0,13.68,Trailing Stop,True,6,3.89,True,0.87
v2,ADANIPORTS,2020-12-01,2021-01-25,453.7,509.7,88,40000,4928.0,12.34,Trailing Stop,True,8,11.13,True,1.33
v2,TITAN,2020-12-01,2021-01-11,1437.15,1477.25,27,40000,1082.7,2.79,Trailing Stop,True,6,11.3,True,0.79
v2,PIDILITIND,2020-12-07,2021-01-11,819.3,873.48,48,40000,2600.4,6.61,Trailing Stop,True,5,11.31,True,0.79
v2,BSE,2020-12-07,2021-01-11,67.66,69.13,591,40000,870.08,2.18,Trailing Stop,True,5,4.51,True,6.23
v2,HINDUNILVR,2020-12-07,2021-01-25,2337.96,2228.82,17,40000,-1855.25,-4.67,Structure Break,False,7,3.22,True,1.29
v2,PAGEIND,2020-12-14,2021-01-11,28217.5,28432.45,1,40000,214.95,0.76,Trailing Stop,True,4,12.12,True,2.88
v2,HCLTECH,2020-12-14,2021-01-25,890.65,914.0,44,40000,1027.4,2.62,Structure Break,True,6,38.4,True,0.75
v2,INFY,2020-12-14,2021-01-25,1189.8,1239.05,33,40000,1625.25,4.14,Structure Break,True,6,49.7,True,0.76
v2,SUZLON,2020-12-14,2021-01-11,4.41,6.1,9078,40000,15416.5,38.54,Trailing Stop,True,4,82.84,True,1.6
v2,ASIANPAINT,2020-12-14,2021-01-11,2601.5,2590.9,15,40000,-159.0,-0.41,Trailing Stop,True,4,33.59,True,0.85
v2,WIPRO,2020-12-21,2021-01-25,191.1,208.95,209,40000,3730.65,9.34,Trailing Stop,True,5,37.51,True,1.22
v2,MPHASIS,2020-12-21,2021-01-18,1554.55,1599.05,25,40000,1112.5,2.86,Trailing Stop,True,4,59.81,True,2.27
v2,COFORGE,2020-12-21,2021-01-11,530.51,527.56,75,40000,-221.25,-0.56,Trailing Stop,True,3,57.08,True,0.77
v2,KPITTECH,2020-12-28,2021-06-14,143.9,236.9,277,40000,25761.0,64.63,Trailing Stop,True,24,40.99,True,4.18
v2,CHOLAFIN,2020-12-28,2021-01-25,411.35,397.85,97,40000,-1309.5,-3.28,Structure Break,True,4,12.06,True,0.84
v2,GRASIM,2020-12-28,2021-02-22,929.68,1196.02,43,40000,11452.42,28.65,Trailing Stop,True,8,2.87,True,0.82
v2,LTM,2020-12-28,2021-01-18,3699.3,3929.45,10,40000,2301.5,6.22,Trailing Stop,True,3,94.47,True,0.45
v2,CDSL,2020-12-28,2021-01-18,265.8,252.7,150,40000,-1965.0,-4.93,Structure Break,False,3,110.25,True,0.58
v2,BDL,2020-12-28,2021-03-15,174.05,172.82,229,40000,-280.53,-0.7,Trailing Stop,True,11,3.26,True,1.54
v2,TECHM,2021-01-04,2021-01-25,1051.1,961.4,38,40000,-3408.6,-8.53,Structure Break,False,3,14.77,True,1.09
v2,TATAELXSI,2021-01-04,2021-02-15,2043.3,2740.6,19,40000,13248.7,34.13,Trailing Stop,True,6,103.58,True,1.35
v2,PERSISTENT,2021-01-04,2021-01-18,785.45,772.0,50,40000,-672.5,-1.71,Trailing Stop,True,2,96.4,True,1.52
v2,MARICO,2021-01-04,2021-02-22,424.7,397.55,94,40000,-2552.1,-6.39,Structure Break,False,7,7.63,True,0.93
v2,SAIL,2021-01-04,2021-01-18,77.05,58.2,519,40000,-9783.15,-24.46,Structure Break,False,2,58.61,True,1.41
v2,LUPIN,2021-01-04,2021-01-25,1038.8,1007.6,38,40000,-1185.6,-3.0,Trailing Stop,True,3,15.25,True,1.25
v2,HAL,2021-01-11,2021-03-01,483.55,527.02,82,40000,3564.95,8.99,Trailing Stop,True,7,14.53,True,4.51
v2,ALKEM,2021-01-11,2021-02-22,3104.7,2722.05,12,40000,-4591.8,-12.32,Structure Break,False,6,30.58,True,1.54
v2,EICHERMOT,2021-01-18,2021-02-15,2972.6,2584.65,13,40000,-5043.35,-13.05,Structure Break,False,4,19.35,True,1.16
v2,TMPV,2021-01-18,2021-02-15,174.69,188.27,228,40000,3097.09,7.78,Trailing Stop,True,4,28.81,True,3.04
v2,CUMMINSIND,2021-02-01,2021-03-22,787.0,869.4,50,40000,4120.0,10.47,Trailing Stop,True,7,12.52,True,1.77
v2,BAJFINANCE,2021-02-01,2021-03-22,553.85,518.3,72,40000,-2559.6,-6.42,Structure Break,False,7,8.33,True,1.21
v2,ADANIENSOL,2021-02-01,2021-03-08,529.25,773.7,75,40000,18333.75,46.19,Trailing Stop,True,5,28.55,True,1.09
v2,TVSMOTOR,2021-02-01,2021-07-19,628.3,582.35,63,40000,-2894.85,-7.31,Structure Break,False,24,7.2,True,1.99
v2,PGEL,2021-02-01,2021-03-15,22.12,38.72,1808,40000,30012.8,75.05,Trailing Stop,True,6,139.95,True,2.41
v2,INDIANB,2021-02-01,2021-02-22,127.75,136.05,313,40000,2597.9,6.5,Trailing Stop,True,3,3.61,True,3.77
v2,HINDALCO,2021-02-08,2021-03-22,290.8,327.15,137,40000,4979.95,12.5,Trailing Stop,True,6,14.36,True,1.76
v2,MOTHERSON,2021-02-15,2021-03-08,70.92,70.96,563,40000,18.7,0.05,Trailing Stop,True,3,29.58,True,3.54
v2,ADANIPORTS,2021-02-15,2021-03-15,653.5,686.25,61,40000,1997.75,5.01,Trailing Stop,True,4,40.4,True,2.42
v2,CHOLAFIN,2021-02-15,2021-04-12,530.35,540.6,75,40000,768.75,1.93,Trailing Stop,True,8,29.6,True,2.19
v2,VEDL,2021-02-22,2021-05-10,207.3,272.4,192,40000,12499.2,31.4,Trailing Stop,True,11,19.38,True,1.08
v2,ADANIENT,2021-02-22,2021-04-12,808.58,1124.15,49,40000,15462.8,39.03,Trailing Stop,True,7,189.84,True,1.52
v2,ABCAPITAL,2021-02-22,2021-03-15,123.65,120.8,323,40000,-920.55,-2.3,Trailing Stop,True,3,8.61,True,4.29
v2,TIINDIA,2021-02-22,2021-03-15,1080.45,1148.5,37,40000,2517.85,6.3,Trailing Stop,True,3,70.82,True,2.28
v2,CDSL,2021-02-22,2021-04-12,312.05,362.6,128,40000,6470.4,16.2,Trailing Stop,True,7,79.54,True,2.13
v2,APLAPOLLO,2021-03-01,2021-07-05,670.4,771.85,59,40000,5985.55,15.13,Trailing Stop,True,18,171.19,True,1.7
v2,TATAPOWER,2021-03-01,2021-03-15,107.35,104.15,372,40000,-1190.4,-2.98,Trailing Stop,True,2,61.81,True,2.24
v2,GRASIM,2021-03-01,2021-04-12,1334.02,1347.81,29,40000,400.05,1.03,Structure Break,True,6,46.17,True,0.92
v2,NMDC,2021-03-01,2021-04-19,34.05,35.52,1174,40000,1729.57,4.33,Trailing Stop,True,7,1.34,True,1.35
v2,CGPOWER,2021-03-01,2021-04-12,61.7,71.8,648,40000,6544.8,16.37,Trailing Stop,True,6,459.03,True,1.33
v2,BHEL,2021-03-01,2021-04-12,52.45,46.2,762,40000,-4762.5,-11.92,Structure Break,False,6,17.49,True,1.94
v2,ULTRACEMCO,2021-03-01,2021-04-19,6810.3,6067.9,5,40000,-3712.0,-10.9,Structure Break,False,7,24.54,True,1.32
v2,BEL,2021-03-01,2021-03-15,49.0,42.65,816,40000,-5181.59,-12.96,Structure Break,False,2,43.53,True,1.12
v2,IDFCFIRSTB,2021-03-01,2021-03-15,66.8,60.35,598,40000,-3857.1,-9.66,Structure Break,False,2,36.79,True,0.86
v2,NBCC,2021-03-01,2021-04-12,33.9,27.83,1179,40000,-7152.59,-17.9,Structure Break,False,6,28.86,True,2.84
v2,ASTRAL,2021-03-08,2021-06-21,1408.08,1440.04,28,40000,894.86,2.27,Trailing Stop,True,15,68.38,True,1.38
v2,COFORGE,2021-03-08,2021-03-22,544.42,559.21,73,40000,1079.67,2.72,Trailing Stop,True,2,17.98,True,1.21
v2,EICHERMOT,2021-03-08,2021-04-05,2637.5,2521.6,15,40000,-1738.5,-4.39,Structure Break,False,4,12.47,True,0.55
v2,PERSISTENT,2021-03-08,2021-03-22,891.33,910.83,44,40000,858.0,2.19,Trailing Stop,True,2,99.79,True,0.86
v2,INFY,2021-03-08,2021-04-12,1374.85,1353.75,29,40000,-611.9,-1.53,Trailing Stop,True,5,38.65,True,0.71
v2,ADANIPOWER,2021-03-08,2021-03-30,15.11,17.86,2647,40000,7279.25,18.2,Trailing Stop,True,3,5.33,True,2.39
v2,TATACONSUM,2021-03-22,2021-05-03,620.72,621.41,64,40000,44.26,0.11,Structure Break,True,6,38.16,True,0.86
v2,INOXWIND,2021-03-22,2021-04-26,18.24,19.03,2193,40000,1729.46,4.32,Trailing Stop,True,5,102.73,True,3.24
v2,TATASTEEL,2021-03-30,2021-05-10,86.31,113.21,463,40000,12457.01,31.17,Trailing Stop,True,6,76.89,True,0.91
v2,MPHASIS,2021-03-30,2021-04-12,1747.8,1708.3,22,40000,-869.0,-2.26,Trailing Stop,True,2,56.09,True,1.28
v2,SHRIRAMFIN,2021-03-30,2021-06-14,294.54,276.0,135,40000,-2502.9,-6.29,Structure Break,False,11,22.54,True,0.39
v2,HINDALCO,2021-03-30,2021-04-19,350.25,349.5,114,40000,-85.5,-0.21,Trailing Stop,True,3,84.02,True,0.52
v2,JSWENERGY,2021-03-30,2021-08-09,90.7,239.75,441,40000,65731.05,164.33,Trailing Stop,True,19,26.66,True,0.82
v2,BSE,2021-03-30,2021-04-12,64.84,65.64,616,40000,496.22,1.24,Trailing Stop,True,2,6.11,True,0.55
v2,ADANIENSOL,2021-03-30,2021-06-14,999.2,1240.15,40,40000,9638.0,24.11,Structure Break,True,11,277.15,True,0.76
v2,SAIL,2021-03-30,2021-05-10,83.85,127.15,477,40000,20654.1,51.64,Trailing Stop,True,6,90.0,True,0.67
v2,JINDALSTEL,2021-03-30,2021-05-10,370.9,417.3,107,40000,4964.8,12.51,Trailing Stop,True,6,104.58,True,0.6
v2,ADANIPORTS,2021-04-05,2021-06-14,823.6,694.35,48,40000,-6204.0,-15.69,Structure Break,False,10,89.36,True,3.7
v2,PRESTIGE,2021-04-05,2021-04-19,312.1,275.75,128,40000,-4652.8,-11.65,Structure Break,False,2,16.71,True,0.79
v2,TMPV,2021-04-05,2021-06-14,192.1,203.7,208,40000,2411.02,6.03,Trailing Stop,True,10,142.67,True,0.75
v2,PNBHOUSING,2021-04-05,2021-04-19,329.89,296.11,121,40000,-4087.4,-10.24,Structure Break,False,2,22.28,True,0.33
v2,AMBUJACEM,2021-04-05,2021-08-16,316.35,391.8,126,40000,9506.7,23.85,Trailing Stop,True,19,16.27,True,0.96
v2,HINDZINC,2021-04-05,2021-05-24,308.85,326.65,129,40000,2296.2,5.76,Trailing Stop,True,7,33.63,True,2.47
v2,ADANIPOWER,2021-04-05,2021-05-24,19.53,18.39,2048,40000,-2334.72,-5.84,Structure Break,True,7,98.16,True,1.38
v2,KEI,2021-04-05,2021-04-12,543.5,494.65,73,40000,-3566.05,-8.99,Structure Break,False,1,24.62,True,0.63
v2,ABCAPITAL,2021-04-05,2021-08-16,125.25,108.75,319,40000,-5263.5,-13.17,Structure Break,False,19,60.52,True,0.8
v2,WIPRO,2021-04-12,2021-05-10,234.6,249.23,170,40000,2486.25,6.23,Trailing Stop,True,4,51.48,True,3.06
v2,LAURUSLABS,2021-04-12,2021-05-10,446.5,468.05,89,40000,1917.95,4.83,Trailing Stop,True,4,304.78,True,1.44
v2,BAJAJFINSV,2021-04-12,2021-05-10,982.48,1097.15,40,40000,4587.0,11.67,Trailing Stop,True,4,19.02,True,0.99
v2,POLYCAB,2021-04-19,2021-07-19,1485.3,1889.25,26,40000,10502.7,27.2,Trailing Stop,True,13,13.68,True,1.13
v2,CHOLAFIN,2021-04-19,2021-05-24,555.95,544.05,71,40000,-844.9,-2.14,Trailing Stop,True,5,151.4,True,0.73
v2,TIINDIA,2021-04-26,2021-06-14,1234.7,1192.05,32,40000,-1364.8,-3.45,Trailing Stop,True,7,144.69,True,0.61
v2,SBIN,2021-04-26,2021-06-14,353.5,412.9,113,40000,6712.2,16.8,Trailing Stop,True,7,17.26,True,1.28
v2,BHARATFORG,2021-04-26,2021-06-14,610.4,726.85,65,40000,7569.25,19.08,Trailing Stop,True,7,54.81,True,1.33
v2,EICHERMOT,2021-04-26,2021-06-28,2421.65,2661.0,16,40000,3829.6,9.88,Trailing Stop,True,9,9.74,True,1.06
v2,BAJFINANCE,2021-04-26,2021-09-27,545.19,752.27,73,40000,15117.21,37.98,Trailing Stop,True,22,33.05,True,2.39
v2,SUPREMEIND,2021-04-26,2021-06-21,2049.55,2109.65,19,40000,1141.9,2.93,Structure Break,True,8,42.84,True,1.06
v2,TATAELXSI,2021-05-03,2021-06-14,3690.75,3639.95,10,40000,-508.0,-1.38,Trailing Stop,True,6,223.51,True,1.02
v2,FORTIS,2021-05-03,2021-07-05,232.9,237.0,171,40000,701.1,1.76,Trailing Stop,True,9,23.34,True,2.24
v2,GAIL,2021-05-10,2021-06-14,101.8,103.37,392,40000,614.13,1.54,Trailing Stop,True,5,16.86,True,1.1
v2,INDIANB,2021-05-10,2021-06-28,125.85,142.15,317,40000,5167.1,12.95,Trailing Stop,True,7,62.0,True,2.37
v2,BANKINDIA,2021-05-10,2021-06-14,74.25,75.25,538,40000,538.0,1.35,Structure Break,True,5,37.82,True,1.97
v2,OFSS,2021-05-10,2021-08-16,3694.4,4438.95,10,40000,7445.5,20.15,Trailing Stop,True,14,13.14,True,1.58
v2,BHEL,2021-05-10,2021-06-14,68.0,64.25,588,40000,-2205.0,-5.51,Structure Break,True,5,105.38,True,3.67
v2,MM,2021-05-17,2021-05-31,818.95,804.6,48,40000,-688.8,-1.75,Trailing Stop,True,2,45.12,True,1.73
v2,MOTILALOFS,2021-05-17,2021-07-19,203.15,264.16,196,40000,11958.45,30.03,Trailing Stop,True,9,4.26,True,4.63
v2,TITAN,2021-05-17,2021-07-12,1538.35,1695.35,26,40000,4082.0,10.21,Trailing Stop,True,8,3.04,True,1.34
v2,M_M,2021-05-17,2021-05-31,818.95,804.6,48,40000,-688.8,-1.75,Trailing Stop,True,2,45.12,True,1.73
v2,BANKBARODA,2021-05-17,2021-06-14,80.8,80.2,495,40000,-297.0,-0.74,Trailing Stop,True,4,6.7,True,1.59
v2,PERSISTENT,2021-05-17,2021-07-05,1194.6,1387.55,33,40000,6367.35,16.15,Trailing Stop,True,7,227.15,True,0.97
v2,ABB,2021-05-24,2021-07-05,1588.75,1713.45,25,40000,3117.5,7.85,Trailing Stop,True,6,12.48,True,1.34
v2,IDFCFIRSTB,2021-05-24,2021-06-28,59.15,54.0,676,40000,-3481.4,-8.71,Structure Break,False,5,74.64,True,1.34
v2,CDSL,2021-05-24,2021-07-19,485.83,677.67,82,40000,15731.7,39.49,Trailing Stop,True,8,167.57,True,1.04
v2,INDHOTEL,2021-05-24,2021-06-28,129.13,138.58,309,40000,2920.74,7.32,Trailing Stop,True,5,18.71,True,1.99
v2,CONCOR,2021-05-24,2021-06-07,534.12,548.84,74,40000,1089.28,2.76,Trailing Stop,True,2,11.54,True,5.01
v2,GRASIM,2021-05-24,2021-08-09,1459.62,1490.94,27,40000,845.77,2.15,Trailing Stop,True,11,80.62,True,2.28
v2,AXISBANK,2021-05-24,2021-07-26,739.85,708.9,54,40000,-1671.3,-4.18,Structure Break,True,9,16.07,True,1.02
v2,ASIANPAINT,2021-05-24,2021-07-26,2940.7,2958.45,13,40000,230.75,0.6,Structure Break,True,9,11.67,True,0.91
v2,LTF,2021-05-24,2021-06-14,93.6,91.45,427,40000,-918.05,-2.3,Trailing Stop,True,3,6.28,True,1.23
v2,RECLTD,2021-05-24,2021-06-14,109.61,110.29,364,40000,245.7,0.62,Trailing Stop,True,3,0.05,True,0.93
v2,GODREJPROP,2021-05-24,2021-08-09,1359.85,1546.45,29,40000,5411.4,13.72,Trailing Stop,True,11,31.95,True,1.22
v2,SAMMAANCAP,2021-05-24,2021-06-21,199.39,242.07,200,40000,8535.88,21.4,Trailing Stop,True,4,8.71,True,1.13
v2,SOLARINDS,2021-05-31,2021-06-14,1557.4,1585.35,25,40000,698.75,1.79,Trailing Stop,True,2,2.65,True,20.96
v2,TRENT,2021-05-31,2021-08-09,852.1,882.85,46,40000,1414.5,3.61,Trailing Stop,True,10,12.56,True,0.96
v2,KEI,2021-05-31,2021-07-12,706.6,710.95,56,40000,243.6,0.62,Trailing Stop,True,6,49.52,True,1.92
v2,HAVELLS,2021-05-31,2021-09-20,1056.8,1414.9,37,40000,13249.7,33.89,Trailing Stop,True,16,26.57,True,1.13
v2,PRESTIGE,2021-05-31,2021-08-09,289.25,338.8,138,40000,6837.9,17.13,Trailing Stop,True,10,10.09,True,2.38
v2,LAURUSLABS,2021-05-31,2021-07-19,546.7,647.8,73,40000,7380.3,18.49,Structure Break,True,7,264.09,True,0.62
v2,VOLTAS,2021-05-31,2021-08-09,1104.45,985.85,36,40000,-4269.6,-10.74,Structure Break,False,10,39.37,True,1.52
v2,PNBHOUSING,2021-05-31,2021-07-26,695.02,555.3,57,40000,-7963.8,-20.1,Structure Break,False,8,172.75,True,7.15
v2,VBL,2021-06-07,2021-09-13,105.37,117.61,379,40000,4641.49,11.62,Trailing Stop,True,14,16.29,True,3.26
v2,ASHOKLEY,2021-06-07,2021-06-14,65.93,58.23,606,40000,-4666.2,-11.68,Structure Break,False,1,73.02,True,0.98
v2,NAUKRI,2021-06-14,2021-07-12,999.75,1020.51,40,40000,830.4,2.08,Trailing Stop,True,4,13.78,True,1.18
v2,OIL,2021-06-14,2021-07-12,99.0,104.43,404,40000,2195.06,5.49,Trailing Stop,True,4,7.04,True,2.1
v2,GMRAIRPORT,2021-06-21,2021-07-19,28.66,26.22,1395,40000,-3405.01,-8.52,Structure Break,False,4,0.6,True,4.81
v2,PIIND,2021-06-28,2021-09-20,3027.15,3203.85,13,40000,2297.1,5.84,Trailing Stop,True,12,20.05,True,0.78
v2,MPHASIS,2021-06-28,2021-09-27,2154.95,3026.25,18,40000,15683.4,40.43,Trailing Stop,True,13,59.19,True,0.85
v2,DIVISLAB,2021-06-28,2021-09-27,4519.65,4832.3,8,40000,2501.2,6.92,Structure Break,True,13,19.7,True,0.78
v2,COFORGE,2021-06-28,2021-08-02,839.39,957.93,47,40000,5571.38,14.12,Trailing Stop,True,5,98.21,True,0.45
v2,PIDILITIND,2021-07-05,2021-08-02,1138.9,1111.65,35,40000,-953.75,-2.39,Structure Break,False,4,6.32,True,1.06
v2,DALBHARAT,2021-07-05,2021-07-26,2119.8,2139.1,18,40000,347.4,0.91,Trailing Stop,True,3,130.82,True,1.74
v2,NATIONALUM,2021-07-05,2021-07-19,85.35,82.45,468,40000,-1357.2,-3.4,Trailing Stop,True,2,81.82,True,1.0
v2,HINDALCO,2021-07-12,2021-08-16,405.5,403.65,98,40000,-181.3,-0.46,Trailing Stop,True,5,75.05,True,0.42
v2,OBEROIRLTY,2021-07-12,2021-08-16,706.75,656.35,56,40000,-2822.4,-7.13,Structure Break,False,5,22.78,True,1.6
v2,APOLLOHOSP,2021-07-12,2021-09-06,3779.1,4719.55,10,40000,9404.5,24.89,Trailing Stop,True,8,77.52,True,0.45
v2,FORCEMOT,2021-07-12,2021-08-09,1541.65,1394.7,25,40000,-3673.75,-9.53,Structure Break,False,4,5.48,True,11.07
v2,SRF,2021-07-12,2021-10-18,1552.37,2217.55,25,40000,16629.5,42.85,Trailing Stop,True,14,40.51,True,0.33
v2,TECHM,2021-07-12,2021-09-27,1103.15,1371.25,36,40000,9651.6,24.3,Structure Break,True,11,28.26,True,1.22
v2,TATASTEEL,2021-07-12,2021-08-16,127.84,137.56,312,40000,3031.08,7.6,Trailing Stop,True,5,157.41,True,0.57
v2,UNOMINDA,2021-07-19,2021-08-30,367.6,342.23,108,40000,-2740.5,-6.9,Structure Break,False,6,72.78,True,0.71
v2,ULTRACEMCO,2021-07-19,2021-09-20,7490.3,7521.5,5,40000,156.0,0.42,Structure Break,True,9,28.83,True,1.72
v2,LTM,2021-07-26,2021-09-27,4684.35,5750.8,8,40000,8531.6,22.77,Trailing Stop,True,9,51.68,True,1.14
v2,DMART,2021-07-26,2021-09-27,3500.8,4235.6,11,40000,8082.8,20.99,Trailing Stop,True,9,2.96,True,0.67
v2,CROMPTON,2021-07-26,2021-11-22,487.1,437.4,82,40000,-4075.4,-10.2,Structure Break,False,17,38.16,True,0.75
v2,CANBK,2021-07-26,2021-09-20,30.64,31.54,1305,40000,1174.5,2.94,Trailing Stop,True,8,0.05,True,1.11
v2,INOXWIND,2021-07-26,2021-08-23,34.71,26.1,1152,40000,-9922.55,-24.81,Structure Break,False,4,152.54,True,3.78
v2,SUNPHARMA,2021-07-26,2021-10-18,773.95,812.55,51,40000,1968.6,4.99,Trailing Stop,True,12,7.05,True,2.38
v2,ICICIBANK,2021-07-26,2021-08-16,682.5,680.7,58,40000,-104.4,-0.26,Trailing Stop,True,3,29.38,True,1.36
v2,ASHOKLEY,2021-07-26,2021-08-16,66.4,59.5,602,40000,-4153.8,-10.39,Structure Break,False,3,77.36,True,1.3
v2,OIL,2021-07-26,2021-10-04,111.23,159.83,359,40000,17447.38,43.69,Trailing Stop,True,10,14.21,True,0.28
v2,NMDC,2021-07-26,2021-08-16,46.43,38.69,861,40000,-6662.12,-16.67,Structure Break,False,3,46.83,True,1.03
v2,360ONE,2021-08-02,2021-11-15,406.99,382.3,98,40000,-2419.38,-6.07,Structure Break,False,15,17.32,True,11.95
