version,stock,entry_date,exit_date,entry_price,exit_price,shares,capital,pnl_rs,pnl_pct,exit_reason,trail_activated,weeks_held,mansfield_rs_at_entry,vol_ratio_at_entry
v3,DIVISLAB,2020-03-02,2020-04-27,2240.05,2332.9,17,40000,1578.45,4.14,Trailing Stop,True,8,34.83,1.93
v3,GODREJCP,2020-03-02,2020-03-09,638.9,548.25,62,40000,-5620.3,-14.19,Structure Break,False,1,-6.07,2.21
v3,YESBANK,2020-03-16,2020-06-29,45.85,26.15,872,40000,-17178.4,-42.97,Structure Break,False,15,-76.03,0.97
v3,ADANIGREEN,2020-03-23,2020-06-22,148.75,397.55,268,40000,66678.4,167.26,Trailing Stop,True,13,441.56,0.43
v3,TORNTPHARM,2020-03-30,2020-04-13,1038.5,1123.4,38,40000,3226.2,8.18,Trailing Stop,True,2,58.17,0.88
v3,DRREDDY,2020-03-30,2020-05-11,629.36,747.02,63,40000,7412.58,18.7,Trailing Stop,True,6,67.29,0.87
v3,CIPLA,2020-03-30,2020-05-11,449.2,570.3,89,40000,10777.9,26.96,Trailing Stop,True,6,19.22,2.15
v3,ITC,2020-03-30,2020-04-20,167.93,169.96,238,40000,483.01,1.21,Trailing Stop,True,3,-13.52,1.1
v3,HINDZINC,2020-03-30,2020-05-18,161.55,165.25,247,40000,913.9,2.29,Trailing Stop,True,7,-16.99,0.81
v3,COLPAL,2020-03-30,2020-05-04,1249.9,1359.5,32,40000,3507.2,8.77,Trailing Stop,True,5,38.81,1.0
v3,PIIND,2020-04-07,2020-05-04,1406.7,1532.1,28,40000,3511.2,8.91,Trailing Stop,True,4,73.08,0.56
v3,GODREJCP,2020-04-07,2020-06-08,595.1,606.8,67,40000,783.9,1.97,Trailing Stop,True,9,6.93,0.65
v3,HCLTECH,2020-04-07,2020-05-04,469.05,518.4,85,40000,4194.75,10.52,Trailing Stop,True,4,15.09,0.73
v3,DMART,2020-04-07,2020-07-13,2392.65,1989.75,16,40000,-6446.4,-16.84,Structure Break,False,14,100.07,0.12
v3,SUNPHARMA,2020-04-07,2020-04-27,454.45,464.45,88,40000,880.0,2.2,Trailing Stop,True,3,20.74,2.14
v3,BRITANNIA,2020-04-07,2020-05-04,2801.7,2994.65,14,40000,2701.3,6.89,Trailing Stop,True,4,13.69,1.08
v3,CROMPTON,2020-04-07,2020-07-27,224.0,244.1,178,40000,3577.8,8.97,Trailing Stop,True,16,27.59,0.55
v3,HAVELLS,2020-04-07,2020-05-18,550.6,459.35,72,40000,-6570.0,-16.57,Structure Break,False,6,-8.67,0.57
v3,OIL,2020-04-07,2020-05-04,60.73,59.03,658,40000,-1118.6,-2.8,Trailing Stop,True,4,-33.42,0.52
v3,BSE,2020-04-07,2020-04-20,36.7,39.89,1089,40000,3478.75,8.7,Trailing Stop,True,2,-31.47,1.0
v3,GLENMARK,2020-04-07,2020-04-27,247.65,337.05,161,40000,14393.4,36.1,Trailing Stop,True,3,-51.74,1.12
v3,DABUR,2020-04-07,2020-05-18,485.35,431.7,82,40000,-4399.3,-11.05,Structure Break,False,6,43.57,1.07
v3,HEROMOTOCO,2020-04-07,2020-05-04,1990.9,1962.6,20,40000,-566.0,-1.42,Trailing Stop,True,4,-3.84,0.93
v3,PETRONET,2020-04-07,2020-05-04,224.2,224.65,178,40000,80.1,0.2,Trailing Stop,True,4,16.61,0.8
v3,LICHSGFIN,2020-04-07,2020-04-20,255.35,260.65,156,40000,826.8,2.08,Trailing Stop,True,2,-39.21,0.69
v3,BPCL,2020-04-07,2020-05-04,172.45,162.38,231,40000,-2327.32,-5.84,Trailing Stop,True,4,14.44,0.62
v3,MARICO,2020-04-07,2020-06-01,296.6,326.4,134,40000,3993.2,10.05,Trailing Stop,True,8,9.8,0.92
v3,LUPIN,2020-04-07,2020-04-27,790.15,835.3,50,40000,2257.5,5.71,Trailing Stop,True,3,33.68,2.54
v3,RELIANCE,2020-04-07,2020-05-11,548.55,662.46,72,40000,8201.8,20.77,Trailing Stop,True,5,14.32,0.86
v3,HDFCAMC,2020-04-07,2020-04-20,1223.62,1213.88,32,40000,-312.0,-0.8,Trailing Stop,True,2,106.9,0.76
v3,M_M,2020-04-07,2020-09-07,381.4,614.25,104,40000,24216.4,61.05,Trailing Stop,True,22,-29.35,1.23
v3,NESTLEIND,2020-04-07,2020-05-11,841.98,822.19,47,40000,-930.36,-2.35,Trailing Stop,True,5,99.74,1.12
v3,INDUSTOWER,2020-04-07,2020-06-08,173.9,225.0,230,40000,11753.0,29.38,Trailing Stop,True,9,-30.83,0.52
v3,ONGC,2020-04-07,2020-06-08,77.3,83.9,517,40000,3412.2,8.54,Trailing Stop,True,9,-36.2,0.45
v3,NHPC,2020-04-07,2020-08-24,21.7,22.7,1843,40000,1843.0,4.61,Trailing Stop,True,20,10.91,0.42
v3,ZYDUSLIFE,2020-04-07,2020-06-15,351.1,362.05,113,40000,1237.35,3.12,Trailing Stop,True,10,32.63,6.14
v3,INOXWIND,2020-04-07,2020-05-04,5.16,5.93,7747,40000,5918.59,14.8,Trailing Stop,True,4,-61.93,0.14
v3,CONCOR,2020-04-07,2020-08-10,299.4,303.68,133,40000,569.24,1.43,Structure Break,True,18,-8.4,0.98
v3,SUZLON,2020-04-07,2020-04-20,2.2,2.43,18156,40000,4166.62,10.42,Trailing Stop,True,2,-54.96,0.1
v3,AXISBANK,2020-04-07,2020-04-20,420.15,403.95,95,40000,-1539.0,-3.86,Trailing Stop,True,2,-30.22,1.72
v3,NTPC,2020-04-07,2020-04-20,87.1,93.4,459,40000,2891.7,7.23,Trailing Stop,True,2,-18.67,0.79
v3,GODFRYPHLP,2020-04-07,2020-07-13,331.67,311.83,120,40000,-2380.0,-5.98,Structure Break,False,14,11.18,0.42
v3,BHEL,2020-04-07,2020-05-18,22.35,24.55,1789,40000,3935.8,9.84,Trailing Stop,True,6,-58.4,0.75
v3,MM,2020-04-07,2020-09-07,381.4,614.25,104,40000,24216.4,61.05,Trailing Stop,True,22,-29.35,1.23
v3,BDL,2020-04-07,2020-04-20,108.07,108.4,370,40000,120.25,0.3,Trailing Stop,True,2,-5.2,1.0
v3,NAM_INDIA,2020-04-07,2020-07-06,287.0,290.25,139,40000,451.75,1.13,Trailing Stop,True,13,90.73,0.6
v3,DIXON,2020-04-07,2020-05-04,767.31,851.16,52,40000,4360.2,10.93,Trailing Stop,True,4,95.23,0.48
v3,HINDALCO,2020-04-07,2020-04-20,107.55,103.65,371,40000,-1446.9,-3.63,Trailing Stop,True,2,-35.33,1.27
v3,TATACONSUM,2020-04-07,2020-06-08,305.32,366.52,131,40000,8017.55,20.05,Trailing Stop,True,9,98.51,0.86
v3,GAIL,2020-04-07,2020-05-04,58.5,60.9,683,40000,1639.2,4.1,Trailing Stop,True,4,-36.76,0.71
v3,TITAN,2020-04-07,2020-05-04,1013.85,832.85,39,40000,-7059.0,-17.85,Structure Break,False,4,15.62,1.29
v3,NBCC,2020-04-07,2020-04-20,12.2,12.83,3278,40000,2076.07,5.19,Trailing Stop,True,2,-64.35,0.29
v3,MARUTI,2020-04-07,2020-06-08,5326.65,5561.75,7,40000,1645.7,4.41,Trailing Stop,True,9,2.21,1.7
v3,SRF,2020-04-07,2020-05-04,647.55,719.02,61,40000,4359.67,11.04,Trailing Stop,True,4,65.86,0.87
v3,KEI,2020-04-07,2020-06-08,297.1,337.15,134,40000,5366.7,13.48,Trailing Stop,True,9,-7.58,0.5
v3,VEDL,2020-04-07,2020-04-20,76.8,77.95,520,40000,598.0,1.5,Trailing Stop,True,2,-44.47,1.26
v3,TATAELXSI,2020-04-07,2020-05-04,699.6,771.5,57,40000,4098.3,10.28,Trailing Stop,True,4,-10.27,0.45
v3,MUTHOOTFIN,2020-04-07,2020-05-04,734.95,809.65,54,40000,4033.8,10.16,Trailing Stop,True,4,55.48,0.44
v3,HINDUNILVR,2020-04-07,2020-05-04,2335.49,2057.08,17,40000,-4733.11,-11.92,Structure Break,False,4,77.75,1.9
v3,CGPOWER,2020-04-07,2020-05-04,6.65,7.0,6015,40000,2105.25,5.26,Trailing Stop,True,4,-81.17,0.15
v3,AMBUJACEM,2020-04-07,2020-04-20,158.8,167.95,251,40000,2296.65,5.76,Trailing Stop,True,2,-13.13,1.13
v3,GRASIM,2020-04-07,2020-06-08,528.44,599.55,75,40000,5333.68,13.46,Trailing Stop,True,9,-18.66,0.59
v3,UNITDSPR,2020-04-07,2020-06-22,550.9,591.45,72,40000,2919.6,7.36,Trailing Stop,True,11,22.58,0.79
v3,SBILIFE,2020-04-07,2020-06-08,739.45,750.45,54,40000,594.0,1.49,Trailing Stop,True,9,51.06,0.66
v3,SAIL,2020-04-07,2020-04-20,26.35,26.9,1518,40000,834.9,2.09,Trailing Stop,True,2,-36.04,0.84
v3,NAUKRI,2020-04-07,2020-04-20,448.39,465.42,89,40000,1515.67,3.8,Trailing Stop,True,2,48.25,0.53
v3,ALKEM,2020-04-07,2020-05-26,2709.0,2262.9,14,40000,-6245.4,-16.47,Structure Break,False,7,98.3,2.21
v3,BAJAJ_AUTO,2020-04-07,2020-05-04,2435.95,2419.05,16,40000,-270.4,-0.69,Trailing Stop,True,4,3.83,1.1
v3,LAURUSLABS,2020-04-07,2020-05-04,82.33,88.15,485,40000,2822.7,7.07,Trailing Stop,True,4,34.47,1.35
v3,IEX,2020-04-07,2020-04-27,48.33,49.97,827,40000,1350.76,3.38,Trailing Stop,True,3,13.42,0.44
v3,LT,2020-04-13,2020-08-31,932.9,942.5,42,40000,403.2,1.03,Trailing Stop,True,20,-15.53,1.45
v3,ASHOKLEY,2020-04-13,2020-05-04,24.45,23.52,1635,40000,-1512.38,-3.78,Trailing Stop,True,3,-32.82,0.97
v3,MFSL,2020-04-13,2020-05-04,420.6,450.95,95,40000,2883.25,7.22,Trailing Stop,True,3,21.23,0.86
v3,SHREECEM,2020-04-13,2020-06-15,18946.75,21678.95,2,40000,5464.4,14.42,Trailing Stop,True,9,27.31,1.33
v3,APOLLOHOSP,2020-04-13,2020-08-10,1374.1,1707.35,29,40000,9664.25,24.25,Trailing Stop,True,17,40.41,1.18
v3,EICHERMOT,2020-04-13,2020-06-08,1477.04,1685.73,27,40000,5634.77,14.13,Trailing Stop,True,8,-9.83,1.3
v3,ICICIPRULI,2020-04-13,2020-05-04,369.95,400.1,108,40000,3256.2,8.15,Trailing Stop,True,3,32.49,1.17
v3,BAJAJFINSV,2020-04-13,2020-07-20,499.97,627.03,80,40000,10164.8,25.41,Trailing Stop,True,14,-10.88,1.68
v3,GMRAIRPORT,2020-04-13,2020-06-22,16.09,18.44,2485,40000,5840.91,14.61,Trailing Stop,True,10,12.77,0.52
v3,BLUESTARCO,2020-04-13,2020-08-31,271.52,311.33,147,40000,5850.6,14.66,Trailing Stop,True,20,0.48,0.92
v3,ADANIENSOL,2020-04-13,2020-05-18,207.7,180.85,192,40000,-5155.2,-12.93,Structure Break,False,5,19.84,0.36
v3,SIEMENS,2020-04-13,2021-01-25,621.98,823.9,64,40000,12922.66,32.46,Trailing Stop,True,41,33.09,1.12
v3,TMPV,2020-04-13,2020-05-04,46.4,48.93,862,40000,2185.72,5.47,Trailing Stop,True,3,-44.68,0.87
v3,TIINDIA,2020-04-13,2020-05-11,339.6,338.75,117,40000,-99.45,-0.25,Trailing Stop,True,4,11.16,0.27
v3,NATIONALUM,2020-04-13,2020-07-13,31.95,34.45,1251,40000,3127.5,7.82,Trailing Stop,True,13,-27.72,0.76
v3,ADANIPORTS,2020-04-13,2020-07-06,268.15,334.95,149,40000,9953.2,24.91,Trailing Stop,True,12,-11.05,0.93
v3,ABCAPITAL,2020-04-13,2020-07-06,55.1,62.35,725,40000,5256.25,13.16,Trailing Stop,True,12,-28.89,1.15
v3,BHARATFORG,2020-04-13,2020-05-04,283.8,279.8,140,40000,-560.0,-1.41,Trailing Stop,True,3,-30.53,1.71
v3,ULTRACEMCO,2020-04-13,2020-06-08,3534.05,3788.55,11,40000,2799.5,7.2,Trailing Stop,True,8,10.87,1.41
v3,LTF,2020-04-13,2020-05-18,60.92,48.04,656,40000,-8450.63,-21.15,Structure Break,False,5,-46.14,1.6
v3,SHRIRAMFIN,2020-04-13,2020-05-18,156.28,105.45,255,40000,-12963.68,-32.53,Structure Break,False,5,-21.24,1.02
v3,ICICIBANK,2020-04-13,2020-05-18,375.55,291.05,106,40000,-8957.0,-22.5,Structure Break,False,5,17.62,1.29
v3,BHARTIARTL,2020-04-13,2020-05-26,493.2,542.42,81,40000,3987.33,9.98,Trailing Stop,True,6,106.11,1.19
v3,OBEROIRLTY,2020-04-13,2020-07-27,385.35,349.9,103,40000,-3651.35,-9.2,Structure Break,False,15,-8.5,2.07
v3,POWERGRID,2020-04-13,2020-07-06,94.36,97.09,423,40000,1154.0,2.89,Trailing Stop,True,12,6.33,0.66
v3,SUPREMEIND,2020-04-13,2020-05-04,983.7,978.1,40,40000,-224.0,-0.57,Trailing Stop,True,3,10.43,1.35
v3,COALINDIA,2020-04-13,2020-05-18,148.75,125.2,268,40000,-6311.4,-15.83,Structure Break,False,5,-21.34,0.52
v3,VOLTAS,2020-04-13,2020-06-08,523.6,553.65,76,40000,2283.8,5.74,Trailing Stop,True,8,4.34,1.65
v3,PGEL,2020-04-13,2020-06-08,4.03,4.04,9925,40000,148.87,0.37,Trailing Stop,True,8,-37.94,0.39
v3,CUMMINSIND,2020-04-13,2020-05-18,403.9,329.7,99,40000,-7345.8,-18.37,Structure Break,False,5,-32.09,1.76
v3,PNBHOUSING,2020-04-13,2020-04-27,153.38,163.81,260,40000,2712.35,6.8,Trailing Stop,True,2,-73.13,1.52
v3,VBL,2020-04-13,2020-05-04,53.83,55.19,743,40000,1011.36,2.53,Trailing Stop,True,3,31.37,0.73
v3,RECLTD,2020-04-13,2020-06-29,71.62,81.22,558,40000,5356.8,13.4,Trailing Stop,True,11,-21.65,0.86
v3,SAMMAANCAP,2020-04-13,2020-05-04,111.8,109.93,357,40000,-668.69,-1.68,Trailing Stop,True,3,-81.68,1.05
v3,BOSCHLTD,2020-04-13,2020-06-08,10739.95,10913.35,3,40000,520.2,1.61,Trailing Stop,True,8,-25.92,1.12
v3,MOTHERSON,2020-04-13,2020-06-08,28.83,31.54,1387,40000,3755.1,9.39,Trailing Stop,True,8,-27.27,2.37
v3,TATASTEEL,2020-04-13,2020-06-08,29.34,31.76,1363,40000,3305.28,8.27,Trailing Stop,True,8,-29.37,0.95
v3,UNOMINDA,2020-04-13,2020-05-04,134.55,121.59,297,40000,-3849.02,-9.63,Trailing Stop,True,3,3.93,1.65
v3,IDFCFIRSTB,2020-04-13,2020-05-18,26.4,18.85,1515,40000,-11438.25,-28.6,Structure Break,False,5,-40.33,1.05
v3,PIDILITIND,2020-04-13,2020-11-17,735.5,780.1,54,40000,2408.4,6.06,Trailing Stop,True,31,48.06,1.12
v3,UPL,2020-04-13,2020-05-04,348.47,349.72,114,40000,142.15,0.36,Trailing Stop,True,3,-28.71,2.18
v3,FEDERALBNK,2020-04-13,2020-05-04,46.0,42.65,869,40000,-2911.15,-7.28,Trailing Stop,True,3,-40.18,1.46
v3,INDHOTEL,2020-04-13,2020-05-04,78.04,65.2,512,40000,-6576.82,-16.46,Structure Break,False,3,-34.81,1.33
v3,INDUSINDBK,2020-04-13,2020-05-18,474.45,338.35,84,40000,-11432.4,-28.69,Structure Break,False,5,-66.57,1.28
v3,JUBLFOOD,2020-04-13,2020-05-18,309.59,324.06,129,40000,1866.63,4.67,Trailing Stop,True,5,34.47,1.15
v3,BEL,2020-04-20,2020-05-04,24.85,19.9,1609,40000,-7964.54,-19.92,Structure Break,False,2,-1.86,1.73
v3,PAGEIND,2020-04-20,2020-06-08,17854.35,18548.2,2,40000,1387.7,3.89,Trailing Stop,True,7,-5.24,1.19
v3,INFY,2020-04-20,2020-05-04,658.0,674.2,60,40000,972.0,2.46,Trailing Stop,True,2,10.43,1.12
v3,INDIANB,2020-04-20,2020-05-04,48.45,46.5,825,40000,-1608.75,-4.02,Trailing Stop,True,2,-77.42,3.57
v3,HINDALCO,2020-04-27,2020-06-08,130.2,146.05,307,40000,4865.95,12.17,Trailing Stop,True,6,-26.7,1.8
v3,ICICIGI,2020-04-27,2020-08-10,1290.6,1309.75,30,40000,574.5,1.48,Trailing Stop,True,15,39.02,0.97
v3,TVSMOTOR,2020-04-27,2020-06-08,328.35,345.35,121,40000,2057.0,5.18,Trailing Stop,True,6,-22.45,1.43
v3,MANAPPURAM,2020-04-27,2020-07-27,134.15,158.5,298,40000,7256.3,18.15,Trailing Stop,True,13,24.54,1.67
v3,APLAPOLLO,2020-04-27,2020-06-08,142.88,159.92,279,40000,4755.55,11.93,Trailing Stop,True,6,15.81,1.32
v3,KOTAKBANK,2020-04-27,2020-08-31,271.44,276.01,147,40000,671.79,1.68,Trailing Stop,True,18,19.3,1.0
v3,HDFCBANK,2020-04-27,2020-05-18,500.9,419.42,79,40000,-6436.52,-16.27,Structure Break,False,3,4.45,0.91
v3,SAIL,2020-04-27,2020-07-13,31.85,35.4,1255,40000,4455.25,11.15,Trailing Stop,True,11,-34.02,0.81
v3,VEDL,2020-04-27,2020-06-29,89.55,106.45,446,40000,7537.4,18.87,Trailing Stop,True,9,-42.5,1.04
v3,BANDHANBNK,2020-04-27,2020-07-13,262.35,352.8,152,40000,13748.4,34.48,Trailing Stop,True,11,-41.98,1.25
v3,TCS,2020-04-27,2020-07-20,2014.45,2157.4,19,40000,2716.05,7.1,Trailing Stop,True,12,18.09,0.77
v3,LTM,2020-04-27,2020-08-17,1592.95,2367.55,25,40000,19365.0,48.63,Trailing Stop,True,16,14.28,1.47
v3,OFSS,2020-04-27,2020-05-18,2346.85,2358.9,17,40000,204.85,0.51,Trailing Stop,True,3,-22.01,2.84
v3,COFORGE,2020-05-04,2020-05-26,280.51,290.34,142,40000,1395.86,3.5,Trailing Stop,True,3,35.55,3.42
v3,NAUKRI,2020-05-04,2020-08-10,539.59,649.23,74,40000,8113.36,20.32,Trailing Stop,True,14,79.87,1.33
v3,PERSISTENT,2020-05-04,2020-08-24,263.33,509.1,151,40000,37112.02,93.34,Trailing Stop,True,16,6.37,3.5
v3,HDFCLIFE,2020-05-04,2020-08-03,520.05,606.95,76,40000,6604.4,16.71,Trailing Stop,True,13,62.58,1.04
v3,BAJAJ_AUTO,2020-05-11,2020-08-31,2663.6,2883.2,15,40000,3294.0,8.24,Structure Break,True,16,12.55,1.6
v3,MPHASIS,2020-05-11,2020-08-24,845.3,1165.45,47,40000,15047.05,37.87,Trailing Stop,True,15,13.35,1.1
v3,MCX,2020-05-11,2020-06-01,231.34,242.07,172,40000,1845.56,4.64,Trailing Stop,True,3,77.32,0.56
v3,BSE,2020-05-11,2020-07-20,47.46,54.81,842,40000,6188.7,15.49,Trailing Stop,True,10,-11.14,1.52
v3,BDL,2020-05-11,2020-07-13,119.7,195.75,334,40000,25400.7,63.53,Trailing Stop,True,9,8.97,3.98
v3,AMBUJACEM,2020-05-11,2020-06-15,181.8,190.8,220,40000,1980.0,4.95,Trailing Stop,True,5,3.49,1.23
v3,CDSL,2020-05-18,2020-09-07,117.68,222.93,339,40000,35679.75,89.44,Trailing Stop,True,16,31.58,2.31
v3,TORNTPHARM,2020-05-18,2020-08-10,1300.5,1419.48,30,40000,3569.25,9.15,Trailing Stop,True,12,92.56,1.17
v3,CIPLA,2020-05-18,2020-07-20,639.35,666.05,62,40000,1655.4,4.18,Trailing Stop,True,9,46.75,1.63
v3,ITC,2020-05-18,2020-06-08,175.9,183.03,227,40000,1617.76,4.05,Trailing Stop,True,3,-20.64,1.05
v3,LUPIN,2020-05-18,2020-07-20,892.75,853.8,44,40000,-1713.8,-4.36,Structure Break,False,9,32.84,0.81
v3,AMBER,2020-05-18,2020-06-08,1188.65,1370.85,33,40000,6012.6,15.33,Trailing Stop,True,3,87.47,0.8
v3,SUZLON,2020-05-18,2020-06-15,2.52,3.9,15845,40000,21817.61,54.55,Trailing Stop,True,4,-47.21,1.41
v3,HAL,2020-05-18,2020-07-20,267.38,454.85,149,40000,27933.78,70.12,Trailing Stop,True,9,6.15,4.22
v3,TATAPOWER,2020-05-18,2020-06-08,33.75,41.7,1185,40000,9420.75,23.56,Trailing Stop,True,3,-34.68,3.14
v3,TRENT,2020-05-26,2020-06-08,468.85,516.35,85,40000,4037.5,10.13,Trailing Stop,True,2,49.04,0.45
v3,HEROMOTOCO,2020-05-26,2020-07-06,2360.85,2681.25,16,40000,5126.4,13.57,Trailing Stop,True,6,10.85,1.26
v3,BHARATFORG,2020-05-26,2020-06-22,326.05,352.5,122,40000,3226.9,8.11,Trailing Stop,True,4,-15.89,1.12
v3,HCLTECH,2020-05-26,2020-08-03,550.25,690.3,72,40000,10083.6,25.45,Trailing Stop,True,10,19.23,0.72
v3,MFSL,2020-05-26,2020-07-20,480.35,561.45,83,40000,6731.3,16.88,Trailing Stop,True,8,37.63,0.85
v3,SUPREMEIND,2020-05-26,2020-07-06,1019.65,1105.45,39,40000,3346.2,8.41,Trailing Stop,True,6,20.84,0.38
v3,WIPRO,2020-05-26,2020-08-17,106.4,136.68,375,40000,11353.13,28.45,Trailing Stop,True,12,-13.71,2.3
v3,DABUR,2020-05-26,2020-07-20,466.45,471.5,85,40000,429.25,1.08,Trailing Stop,True,8,48.5,1.75
v3,IOC,2020-05-26,2020-06-15,55.47,56.87,721,40000,1009.4,2.52,Trailing Stop,True,3,-33.64,1.08
v3,COALINDIA,2020-05-26,2020-09-07,141.3,125.1,283,40000,-4584.6,-11.46,Structure Break,False,15,-31.05,0.71
v3,DLF,2020-05-26,2020-06-22,150.65,154.4,265,40000,993.75,2.49,Trailing Stop,True,4,6.52,0.74
v3,INDHOTEL,2020-05-26,2020-06-08,73.29,86.09,545,40000,6974.3,17.46,Trailing Stop,True,2,-39.29,0.75
v3,DRREDDY,2020-05-26,2020-08-24,814.25,874.86,49,40000,2969.89,7.44,Trailing Stop,True,13,66.63,0.72
v3,TITAN,2020-05-26,2020-06-22,890.0,966.2,44,40000,3352.8,8.56,Trailing Stop,True,4,-7.45,0.92
v3,MUTHOOTFIN,2020-05-26,2020-06-22,862.65,1090.0,46,40000,10458.1,26.35,Trailing Stop,True,4,77.21,0.63
v3,ADANIENT,2020-05-26,2020-07-13,143.89,147.04,277,40000,873.18,2.19,Trailing Stop,True,7,45.54,1.0
v3,NMDC,2020-05-26,2020-06-15,20.79,21.12,1923,40000,640.51,1.6,Trailing Stop,True,3,2.13,0.8
v3,DALBHARAT,2020-05-26,2020-07-06,554.85,699.35,72,40000,10404.0,26.04,Trailing Stop,True,6,-41.47,2.51
v3,DIXON,2020-05-26,2020-09-21,975.16,1758.68,41,40000,32124.32,80.35,Trailing Stop,True,17,151.97,1.15
v3,UPL,2020-05-26,2020-06-08,389.28,394.85,102,40000,567.45,1.43,Trailing Stop,True,2,-25.26,2.02
v3,JINDALSTEL,2020-05-26,2020-06-08,121.55,141.65,329,40000,6612.9,16.54,Trailing Stop,True,2,-12.34,1.38
v3,PETRONET,2020-05-26,2020-07-06,252.55,261.6,158,40000,1429.9,3.58,Trailing Stop,True,6,25.83,0.81
v3,GODREJPROP,2020-05-26,2020-06-22,688.4,868.25,58,40000,10431.3,26.13,Trailing Stop,True,4,2.69,1.48
v3,BPCL,2020-05-26,2020-06-29,171.4,192.7,233,40000,4962.9,12.43,Trailing Stop,True,5,11.19,0.95
v3,CUMMINSIND,2020-05-26,2020-07-06,376.35,393.1,106,40000,1775.5,4.45,Trailing Stop,True,6,-36.69,0.59
v3,BRITANNIA,2020-05-26,2020-08-10,3378.85,3801.35,11,40000,4647.5,12.5,Trailing Stop,True,11,47.96,1.05
v3,JSWENERGY,2020-06-01,2020-07-06,44.3,46.1,902,40000,1623.6,4.06,Trailing Stop,True,5,-25.52,2.91
v3,OIL,2020-06-01,2020-06-22,60.83,62.97,657,40000,1401.6,3.51,Trailing Stop,True,3,-41.88,0.63
v3,SOLARINDS,2020-06-01,2020-06-29,924.65,1003.85,43,40000,3405.6,8.57,Trailing Stop,True,4,-3.66,1.75
v3,DIVISLAB,2020-06-01,2020-06-29,2460.05,2190.45,16,40000,-4313.6,-10.96,Structure Break,False,4,69.47,1.23
v3,BANKBARODA,2020-06-01,2020-06-29,46.5,50.75,860,40000,3655.0,9.14,Trailing Stop,True,4,-53.41,2.76
v3,HAVELLS,2020-06-01,2020-07-27,567.85,583.15,70,40000,1071.0,2.69,Trailing Stop,True,8,-13.05,1.56
v3,LICHSGFIN,2020-06-01,2020-06-22,261.85,270.9,152,40000,1375.6,3.46,Trailing Stop,True,3,-41.01,1.77
v3,BAJAJHLDNG,2020-06-01,2020-06-29,2440.05,2546.5,16,40000,1703.2,4.36,Trailing Stop,True,4,-16.37,1.47
v3,SUNPHARMA,2020-06-01,2020-08-31,494.25,512.45,80,40000,1456.0,3.68,Trailing Stop,True,13,35.88,1.22
v3,ABB,2020-06-01,2020-07-06,877.5,916.95,45,40000,1775.25,4.5,Trailing Stop,True,5,-20.91,4.21
v3,PNB,2020-06-01,2020-07-06,33.75,35.05,1185,40000,1540.5,3.85,Trailing Stop,True,5,-54.13,4.15
v3,BAJFINANCE,2020-06-01,2020-08-10,239.04,333.11,167,40000,15710.52,39.36,Trailing Stop,True,10,-18.56,2.21
v3,BANKINDIA,2020-06-01,2020-07-06,42.1,49.3,950,40000,6840.0,17.1,Trailing Stop,True,5,-42.04,3.03
v3,TATAELXSI,2020-06-01,2020-07-20,837.8,907.7,47,40000,3285.3,8.34,Trailing Stop,True,7,8.95,2.36
v3,RBLBANK,2020-06-01,2020-06-29,126.25,173.6,316,40000,14962.6,37.5,Trailing Stop,True,4,-78.35,1.39
v3,KPITTECH,2020-06-01,2020-06-22,57.9,61.65,690,40000,2587.5,6.48,Trailing Stop,True,3,-33.31,1.71
v3,AUBANK,2020-06-01,2020-07-27,240.82,370.23,166,40000,21480.4,53.73,Trailing Stop,True,8,-17.92,1.97
v3,BEL,2020-06-01,2020-07-27,24.65,31.95,1622,40000,11840.59,29.61,Trailing Stop,True,8,-9.54,1.0
v3,SRF,2020-06-01,2020-07-13,730.06,762.66,54,40000,1760.4,4.47,Trailing Stop,True,6,46.71,1.6
v3,INOXWIND,2020-06-01,2020-06-29,7.78,9.8,5144,40000,10395.33,25.99,Trailing Stop,True,4,-37.19,1.08
v3,RVNL,2020-06-01,2020-08-24,19.05,22.0,2099,40000,6192.05,15.49,Trailing Stop,True,12,-3.05,1.47
v3,IDFCFIRSTB,2020-06-01,2020-07-13,24.25,26.55,1649,40000,3792.7,9.48,Trailing Stop,True,6,-34.67,1.86
v3,SBIN,2020-06-01,2020-08-31,187.8,206.6,212,40000,3985.6,10.01,Trailing Stop,True,13,-33.84,1.92
v3,INDIGO,2020-06-01,2020-09-21,1189.95,1241.7,33,40000,1707.75,4.35,Trailing Stop,True,16,-9.19,2.57
v3,INDUSINDBK,2020-06-01,2020-06-15,422.35,483.65,94,40000,5762.2,14.51,Trailing Stop,True,2,-65.42,1.02
v3,GAIL,2020-06-01,2020-07-06,65.23,68.27,613,40000,1859.43,4.65,Trailing Stop,True,5,-33.91,1.05
v3,POLYCAB,2020-06-01,2020-07-13,773.2,822.45,51,40000,2511.75,6.37,Trailing Stop,True,6,45.99,2.73
v3,UNIONBANK,2020-06-01,2020-06-29,30.35,32.05,1317,40000,2238.9,5.6,Trailing Stop,True,4,-51.68,3.13
v3,RELIANCE,2020-06-01,2020-07-27,717.98,938.32,55,40000,12118.56,30.69,Trailing Stop,True,8,41.7,0.65
v3,INDIANB,2020-06-01,2020-06-29,53.9,64.55,742,40000,7902.3,19.76,Trailing Stop,True,4,-74.27,4.17
